city,ds,y,aqi,temp,humidity,flu_cases,dengue_cases,event,holiday
Bengaluru,2020-10-13,218,78.92662495818206,29.695441758874527,53.6771435699035,28,4,0,0
Bengaluru,2020-10-14,220,60.246901325834315,31.38719872033955,73.65406556354326,29,1,0,0
Bengaluru,2020-10-15,229,73.49774752486445,34.27441188500994,78.63123454287373,32,3,0,0
Bengaluru,2020-10-16,216,74.70113084105103,34.505925206118064,58.199925847581056,35,7,0,0
Bengaluru,2020-10-17,232,77.50888642365794,35.40865707862322,66.47058105740241,37,4,0,1
Bengaluru,2020-10-18,239,38.54797310914357,29.677448268953967,69.0230494404719,32,5,0,1
Bengaluru,2020-10-19,228,86.27972002324347,25.56132455448946,61.18751161828629,31,2,0,0
Bengaluru,2020-10-20,243,106.7327547469257,33.076914888693686,79.15275355378773,23,8,0,0
Bengaluru,2020-10-21,197,111.46519991800719,30.225202456321824,79.30713222035465,20,4,0,0
Bengaluru,2020-10-22,229,46.95589722128423,29.155507069637316,83.42706750306414,29,7,0,0
Bengaluru,2020-10-23,245,92.7986739970134,32.073439431132165,61.33609969745147,25,8,0,0
Bengaluru,2020-10-24,230,106.16552565114509,30.31773100491043,86.27874238798364,28,5,0,1
Bengaluru,2020-10-25,222,63.558861653736535,25.86920634222155,83.20791207476935,37,7,0,1
Bengaluru,2020-10-26,238,45.67319744931587,33.77068178193505,59.625707323048374,36,11,0,0
Bengaluru,2020-10-27,231,114.34830373812738,25.872922660427736,83.99908564510484,32,3,0,0
Bengaluru,2020-10-28,205,63.00476415613138,22.64565951563514,63.66620834729199,26,4,0,0
Bengaluru,2020-10-29,239,82.74012051467818,25.34161772929721,44.65988486738458,30,3,0,0
Bengaluru,2020-10-30,225,105.29380967982885,32.954664726613935,85.10807720335382,26,4,0,0
Bengaluru,2020-10-31,247,78.9466493797961,23.683419408473178,78.99991260059923,39,7,0,1
Bengaluru,2020-11-01,262,77.70550087467929,26.505798679866942,77.23090450599057,34,2,0,1
Bengaluru,2020-11-02,242,94.12654353477,32.7375813259494,71.73288205726838,29,8,0,0
Bengaluru,2020-11-03,234,69.41683454006842,30.408969943223564,60.70930007246727,32,8,0,0
Bengaluru,2020-11-04,195,26.722971665729077,27.361108652112648,78.821442219018,30,5,0,0
Bengaluru,2020-11-05,241,94.06384042124823,30.620911643022783,92.40990445364804,38,6,0,0
Bengaluru,2020-11-06,212,63.87550476456349,32.916980567727805,51.13210205665123,34,3,0,0
Bengaluru,2020-11-07,264,108.76469050561835,28.262075870996995,87.08819259872568,20,6,0,1
Bengaluru,2020-11-08,245,66.11954873378251,31.9218055356436,64.37035320530366,28,2,0,1
Bengaluru,2020-11-09,266,83.89878218865752,29.61665480917158,64.1635051917685,29,8,0,0
Bengaluru,2020-11-10,224,53.52045211629383,31.125897465077248,81.16031603794332,32,7,0,0
Bengaluru,2020-11-11,248,83.59229356832664,31.19281009800077,76.86639367974216,32,3,0,0
Bengaluru,2020-11-12,251,88.1712173844341,33.63560899374477,71.0473407183527,36,4,0,0
Bengaluru,2020-11-13,243,94.76616257563262,25.375783878463583,37.14630750941429,36,2,0,0
Bengaluru,2020-11-14,242,100.77985150653492,36.94380983292537,82.10977247016197,28,7,0,1
Bengaluru,2020-11-15,239,53.70126166495424,32.48623921302957,81.95287437507848,35,6,0,1
Bengaluru,2020-11-16,240,65.73432504179412,31.381824375969085,56.813108170037076,33,2,0,0
Bengaluru,2020-11-17,238,109.48648765673173,42.226227448111246,44.17356764887712,34,3,0,0
Bengaluru,2020-11-18,248,42.71721977790466,33.316839863136174,64.28418273162232,30,6,0,0
Bengaluru,2020-11-19,264,71.77228354954666,28.466176574399938,66.26689666415068,29,3,1,0
Bengaluru,2020-11-20,250,83.60408680638972,31.22767461322055,54.65995860644382,39,5,0,0
Bengaluru,2020-11-21,257,92.62602475722899,30.877851238469507,66.20016880294779,24,5,0,1
Bengaluru,2020-11-22,225,46.97482700715036,26.738003419058035,74.28328870064217,23,3,0,1
Bengaluru,2020-11-23,230,82.38008121971822,29.277174044842734,75.87945404061813,38,5,0,0
Bengaluru,2020-11-24,242,102.22802490460836,25.634097983467665,82.43455836651643,30,3,0,0
Bengaluru,2020-11-25,243,61.90458809186829,33.12877172045036,61.73644732664395,31,3,0,0
Bengaluru,2020-11-26,248,69.7898657797724,21.611745529356405,45.08899501211483,32,2,0,0
Bengaluru,2020-11-27,282,87.64944155284866,27.16784337294986,82.3566232020881,20,7,1,0
Bengaluru,2020-11-28,262,70.26679618563381,33.78910136507223,87.62831678529483,37,3,0,1
Bengaluru,2020-11-29,235,83.41779293585293,33.90567637231244,71.79051249387736,28,1,0,1
Bengaluru,2020-11-30,243,85.25005371784849,31.01090244598612,72.92565618024452,20,9,0,0
Bengaluru,2020-12-01,260,116.90398565288501,29.425455017063314,74.75938193458629,24,8,0,0
Bengaluru,2020-12-02,258,125.41707694843126,24.367897222573927,41.44514610541031,27,2,0,0
Bengaluru,2020-12-03,256,73.48421760093396,29.920449829582008,73.75926577346188,21,10,0,0
Bengaluru,2020-12-04,240,65.32575566272797,32.57099155064321,62.08855787359396,27,6,0,0
Bengaluru,2020-12-05,290,61.25216740543938,27.42800906239669,77.52458156588247,39,6,0,1
Bengaluru,2020-12-06,302,99.17215454483627,28.308565471689263,79.12220199022943,42,4,0,1
Bengaluru,2020-12-07,257,76.60913413356668,32.4303056069805,76.26352301517049,29,6,0,0
Bengaluru,2020-12-08,252,72.19499936044596,32.67370912173326,56.48781850405477,32,3,0,0
Bengaluru,2020-12-09,276,128.1291134276412,32.507646822138504,66.60111119457171,31,1,0,0
Bengaluru,2020-12-10,259,92.64126030352098,31.63835758083787,46.37301299563829,32,4,0,0
Bengaluru,2020-12-11,259,84.15376118904146,31.06177184417579,52.440874606490226,35,6,0,0
Bengaluru,2020-12-12,270,57.223325332899314,28.715184925086632,87.48520255629252,38,5,0,1
Bengaluru,2020-12-13,256,80.57475444751402,26.761182303557614,33.45597015045278,22,3,0,1
Bengaluru,2020-12-14,246,66.06951261090518,30.77991092750934,78.65556737630166,20,0,0,0
Bengaluru,2020-12-15,243,95.99144149770538,36.37119960533042,71.10073899839875,32,10,0,0
Bengaluru,2020-12-16,235,53.87613251039794,31.66060695562262,43.36953948645473,29,4,0,0
Bengaluru,2020-12-17,267,66.34858365900605,38.009764383350195,45.21250463556474,27,4,0,0
Bengaluru,2020-12-18,270,105.88157314229134,30.39632190739256,80.8797098003665,36,3,0,0
Bengaluru,2020-12-19,284,89.9594482360367,30.450182233150073,61.7231969452333,25,8,0,1
Bengaluru,2020-12-20,277,55.10446277553747,27.188435216772287,43.99194037535232,28,4,0,1
Bengaluru,2020-12-21,269,62.258164413189846,32.09480026991445,59.900258860087874,37,4,0,0
Bengaluru,2020-12-22,260,42.429638608621545,26.311420229676475,88.97478380857598,40,8,0,0
Bengaluru,2020-12-23,269,35.441152094614196,25.063157641059007,55.0371996358338,31,11,0,0
Bengaluru,2020-12-24,275,127.9587459130621,30.956185165087835,76.00489262168817,20,8,0,0
Bengaluru,2020-12-25,265,74.38451818689589,30.171542439467274,99.59058879960419,32,0,0,0
Bengaluru,2020-12-26,253,81.43571348917033,30.58169134456139,72.2704457638107,29,10,0,1
Bengaluru,2020-12-27,268,97.13213051332481,30.24201498900534,76.23993990204069,30,6,0,1
Bengaluru,2020-12-28,268,42.760467941507805,30.15581445571157,54.80444364026221,32,8,0,0
Bengaluru,2020-12-29,258,83.39530593387188,34.146032759648214,68.98464974080504,31,5,0,0
Bengaluru,2020-12-30,247,67.95106921326204,32.2085375106502,58.98311558931669,24,6,0,0
Bengaluru,2020-12-31,270,55.48672614659899,35.74905134854267,68.1171032763942,27,4,0,0
Bengaluru,2021-01-01,260,73.97826327211448,30.45308314713346,52.090199935047764,31,9,0,0
Bengaluru,2021-01-02,236,76.68036067201831,30.372106537841965,58.191656745208235,24,7,0,1
Bengaluru,2021-01-03,280,82.27541478985441,25.93877120534163,67.6075500086629,38,9,0,1
Bengaluru,2021-01-04,212,90.1567760026788,28.806815670124877,55.64176329872519,27,3,0,0
Bengaluru,2021-01-05,218,102.00959826744833,28.975155392484094,56.523407356610896,30,9,0,0
Bengaluru,2021-01-06,275,73.76111634306926,28.726129985304752,90.43414328334606,41,4,1,0
Bengaluru,2021-01-07,211,71.62029142690747,27.443093094523295,58.5344958033832,31,3,0,0
Bengaluru,2021-01-08,205,43.29626318810802,38.925261382987124,71.99604233399606,28,2,0,0
Bengaluru,2021-01-09,240,63.434101321533646,22.668584122175712,79.70507939795641,25,5,0,1
Bengaluru,2021-01-10,228,67.56534500373976,39.181920309777766,93.45460867197107,36,4,0,1
Bengaluru,2021-01-11,225,87.4766595875513,27.521831528279435,71.0847048907853,30,7,0,0
Bengaluru,2021-01-12,260,78.05665535043771,37.23857950872459,65.88956669467669,24,9,1,0
Bengaluru,2021-01-13,215,86.22747702270316,30.70361018447358,58.098251375634746,27,2,0,0
Bengaluru,2021-01-14,218,83.99112732023008,35.148747730759325,72.94909846878828,31,13,0,0
Bengaluru,2021-01-15,264,102.29021564831024,33.48367155395247,87.63782142407591,29,6,1,0
Bengaluru,2021-01-16,261,124.86771557334207,25.05090690667386,54.6775551176604,37,8,0,1
Bengaluru,2021-01-17,231,24.971572040418422,34.47636517057556,75.19956416229545,28,2,0,1
Bengaluru,2021-01-18,212,83.48912755805719,32.641987402009505,79.22893514201176,29,4,0,0
Bengaluru,2021-01-19,256,76.65087251142374,29.99566722769601,75.91714045954426,24,6,0,0
Bengaluru,2021-01-20,230,59.099065701397436,33.84213603037695,66.40587319223464,35,5,0,0
Bengaluru,2021-01-21,205,90.54182846020325,29.77575522971127,62.61750002516798,28,4,0,0
Bengaluru,2021-01-22,242,66.10110423330084,31.95799861134557,78.15410856023874,28,9,0,0
Bengaluru,2021-01-23,242,78.98508965135413,25.64879169842568,57.90735640524255,34,6,0,1
Bengaluru,2021-01-24,225,53.322749833832816,36.09541855269016,74.19161734719735,34,5,0,1
Bengaluru,2021-01-25,271,72.25313386000937,24.607800331429157,57.31317175347067,29,5,1,0
Bengaluru,2021-01-26,234,102.99512202124497,23.688949107289893,82.37161124163356,18,5,0,0
Bengaluru,2021-01-27,216,87.50959922716378,25.815009180487884,34.83496970888359,34,7,0,0
Bengaluru,2021-01-28,235,94.74118434798207,32.732576242043365,59.071947564428896,44,7,0,0
Bengaluru,2021-01-29,231,75.27978728919038,33.350179681372595,74.75140220980033,23,5,0,0
Bengaluru,2021-01-30,236,90.19919772943746,30.344504530720062,90.48984327792508,26,9,0,1
Bengaluru,2021-01-31,239,86.09785184821992,26.643232241822737,43.23952547284808,25,7,0,1
Bengaluru,2021-02-01,226,77.18786924589006,29.76794138026227,46.31016177653208,37,3,0,0
Bengaluru,2021-02-02,232,108.81275452009514,24.794659003635836,53.84740928191647,41,3,0,0
Bengaluru,2021-02-03,207,100.65569792754057,29.19863708004607,54.746511414853416,23,6,0,0
Bengaluru,2021-02-04,207,76.70015587174403,33.545760028083755,58.88803769519217,21,4,0,0
Bengaluru,2021-02-05,214,62.46144814101979,35.96146924626855,99.45216267730915,33,7,0,0
Bengaluru,2021-02-06,232,98.24532953816592,40.14787827332913,69.97147380034087,35,4,0,1
Bengaluru,2021-02-07,236,96.73924039829248,26.58014840533642,75.28881028070896,30,8,0,1
Bengaluru,2021-02-08,215,64.76217046280478,39.9231288194186,62.50898523564108,35,5,0,0
Bengaluru,2021-02-09,212,101.28384608333528,28.01172734933849,69.6097267091623,27,3,0,0
Bengaluru,2021-02-10,187,87.3243442651893,33.658240180743796,64.89366405700926,33,3,0,0
Bengaluru,2021-02-11,226,73.18939620061852,40.205966084130544,85.10707612474039,41,7,0,0
Bengaluru,2021-02-12,202,77.3578985982721,33.71733075446117,63.24702878241972,25,0,0,0
Bengaluru,2021-02-13,209,109.46281869479641,37.9923974549648,66.66316540811046,26,4,0,1
Bengaluru,2021-02-14,216,76.2397956388883,28.74188176173332,51.93619896568126,34,5,0,1
Bengaluru,2021-02-15,217,61.714579714652764,31.529029642078296,69.65809515286149,35,2,0,0
Bengaluru,2021-02-16,235,73.4303161948063,35.16120433548163,90.57437893592656,35,6,0,0
Bengaluru,2021-02-17,227,111.49134049253095,32.13026188450904,83.27826957870299,31,5,0,0
Bengaluru,2021-02-18,226,106.04608959600142,24.67021825239107,76.74455929111568,37,4,0,0
Bengaluru,2021-02-19,227,99.06113734181767,41.14306727242784,62.94589038570191,34,8,0,0
Bengaluru,2021-02-20,232,72.24167390435876,27.09481896692956,85.22225704137938,27,6,0,1
Bengaluru,2021-02-21,215,75.01654333685725,25.001980460815023,97.2832116221744,25,5,0,1
Bengaluru,2021-02-22,212,101.85005900975824,28.52683828513282,93.19989441286607,27,7,0,0
Bengaluru,2021-02-23,210,94.24917106254684,28.42915887731983,52.963104896549325,26,6,0,0
Bengaluru,2021-02-24,171,43.14945530767933,29.80862330925947,74.3627869845141,25,4,0,0
Bengaluru,2021-02-25,203,37.10716384032836,35.733343028456495,73.2744632342003,22,6,0,0
Bengaluru,2021-02-26,209,74.32363959584666,32.55356423680273,84.24699370501983,27,8,0,0
Bengaluru,2021-02-27,204,51.28620954359054,29.35946098084413,63.609838375615084,28,2,0,1
Bengaluru,2021-02-28,236,60.099471066739014,33.64565413311642,63.63696502710819,25,9,0,1
Bengaluru,2021-03-01,211,104.76496501230619,32.95636710785185,80.45794098546263,44,7,0,0
Bengaluru,2021-03-02,232,84.8552837801976,22.83742537950596,83.3645743826,27,8,0,0
Bengaluru,2021-03-03,209,90.56792552876827,29.615317953716115,51.58026823762096,32,3,0,0
Bengaluru,2021-03-04,196,45.28654895431994,33.59105284537738,68.43159300857984,18,2,0,0
Bengaluru,2021-03-05,179,81.8021465648898,31.124117049355387,51.74653160620113,30,1,0,0
Bengaluru,2021-03-06,216,34.07152999971914,31.202634472344073,48.870182268287415,44,7,0,1
Bengaluru,2021-03-07,222,101.2113918559227,22.872766860126365,73.61697366767183,24,2,0,1
Bengaluru,2021-03-08,190,38.689992452023965,30.837324509895343,74.67955109415985,30,6,0,0
Bengaluru,2021-03-09,215,123.21792152581676,26.238748705842838,84.2744225543416,33,5,0,0
Bengaluru,2021-03-10,198,62.49040201968154,35.88659208216947,53.02003952801097,25,4,0,0
Bengaluru,2021-03-11,195,67.50933694961017,27.784501288508462,65.60278515570637,26,2,0,0
Bengaluru,2021-03-12,200,80.10722938377512,24.997717321891752,53.63164256596805,24,6,0,0
Bengaluru,2021-03-13,188,65.05086106744923,24.82902954705054,73.3504415438457,25,5,0,1
Bengaluru,2021-03-14,206,79.53084691723879,28.41781050968438,83.44113417669378,37,4,0,1
Bengaluru,2021-03-15,230,66.74436815801948,29.745277810174144,57.22476948922648,38,6,0,0
Bengaluru,2021-03-16,195,96.95370638167499,34.71981631235253,107.61851502115456,34,2,0,0
Bengaluru,2021-03-17,191,76.48100446906287,27.856316325515138,84.9540295977661,26,7,0,0
Bengaluru,2021-03-18,188,72.4643701033017,30.99409561305738,46.59776780866595,33,4,0,0
Bengaluru,2021-03-19,213,99.63527451978179,28.977745985384658,74.82461760436487,29,7,0,0
Bengaluru,2021-03-20,206,73.32691809178682,25.182337590730963,68.99229610829384,33,4,0,1
Bengaluru,2021-03-21,200,52.41602521013786,20.443742297613067,68.40717935714125,34,5,0,1
Bengaluru,2021-03-22,199,78.93884990589396,26.266489661694273,70.9191822104488,22,6,0,0
Bengaluru,2021-03-23,203,87.12011520116462,33.56267606204338,51.755030585958174,36,6,0,0
Bengaluru,2021-03-24,203,65.0169243439746,34.13615255231861,70.40008151083546,28,4,0,0
Bengaluru,2021-03-25,186,89.19811099958486,31.575478146538074,45.35498957848694,26,6,0,0
Bengaluru,2021-03-26,208,61.643931310226776,26.441833312485805,70.35501173174357,32,4,0,0
Bengaluru,2021-03-27,203,60.83937881644556,27.980705965270065,50.76630768064035,37,3,0,1
Bengaluru,2021-03-28,220,78.67181228717985,28.15862358828587,47.70447803035799,31,3,0,1
Bengaluru,2021-03-29,181,84.28648306688572,33.013618040890435,76.66150048407255,28,3,0,0
Bengaluru,2021-03-30,206,91.7316993083967,28.958665726234774,61.384760064570585,30,3,0,0
Bengaluru,2021-03-31,220,86.6599435932586,38.4336640806236,54.180670379928,38,1,0,0
Bengaluru,2021-04-01,200,94.41992678048449,36.576228453838404,62.50266938395343,24,3,0,0
Bengaluru,2021-04-02,210,122.84040501717452,34.4128463670592,55.641259266991966,34,6,0,0
Bengaluru,2021-04-03,192,41.740582770657866,31.171038683848938,73.4867166957095,31,1,0,1
Bengaluru,2021-04-04,220,71.11439022341074,32.14561881131254,54.536627988989416,19,3,0,1
Bengaluru,2021-04-05,222,63.253194589063966,23.273706637117417,67.23780179766827,30,4,0,0
Bengaluru,2021-04-06,214,126.57614047460002,33.963606811587866,58.50785693964491,29,4,0,0
Bengaluru,2021-04-07,211,81.69939649037443,24.568460346765693,79.88122731663402,35,6,0,0
Bengaluru,2021-04-08,175,56.92506729155968,33.66950943872911,80.90416712539468,28,2,0,0
Bengaluru,2021-04-09,191,29.66523507599313,29.243500820699715,79.47867720135108,26,5,0,0
Bengaluru,2021-04-10,210,112.6888649357223,29.33797203455796,91.85846478488669,27,7,0,1
Bengaluru,2021-04-11,197,81.09187339916782,29.63487819575767,77.56141970939545,40,5,0,1
Bengaluru,2021-04-12,205,71.32189773365332,28.923461874659097,62.632923112927344,31,5,0,0
Bengaluru,2021-04-13,199,69.77546286671247,29.1940326511308,90.23095914849327,28,8,0,0
Bengaluru,2021-04-14,186,82.17841060853824,32.26567381615845,47.568119826441674,29,4,0,0
Bengaluru,2021-04-15,206,115.04616039508457,35.10598117122635,93.59990181900133,34,5,0,0
Bengaluru,2021-04-16,190,75.5224230948402,39.44110467075279,63.65184619960983,22,5,0,0
Bengaluru,2021-04-17,216,111.97939840665427,22.153840345914425,76.3994807086838,27,6,0,1
Bengaluru,2021-04-18,230,78.20669174181134,30.305067206923535,33.68778023747592,34,8,0,1
Bengaluru,2021-04-19,183,70.24440470260639,27.655402963117314,76.86277165219823,30,3,0,0
Bengaluru,2021-04-20,199,53.26402785963514,35.27344138221872,69.09675303378587,31,5,0,0
Bengaluru,2021-04-21,193,40.90673455513863,37.162301671388974,40.73697408375999,27,7,0,0
Bengaluru,2021-04-22,205,99.57004598575188,26.751597230207015,54.26244632280235,34,3,0,0
Bengaluru,2021-04-23,191,82.23973570886956,27.44318368612876,69.7369997489402,31,2,0,0
Bengaluru,2021-04-24,218,95.70613540453542,31.344016185446698,62.7048231688519,25,7,0,1
Bengaluru,2021-04-25,206,138.6539570161093,32.40645467275668,55.3135845187105,36,2,0,1
Bengaluru,2021-04-26,192,59.24735125548161,28.090728382097893,77.65141560540651,35,4,0,0
Bengaluru,2021-04-27,198,81.81635830945454,20.601665349921007,51.3414258349632,35,5,0,0
Bengaluru,2021-04-28,190,116.3540511365648,23.85021328242459,64.09770336346935,35,4,0,0
Bengaluru,2021-04-29,207,98.77574696186164,29.98171122925846,79.66003342322928,25,3,0,0
Bengaluru,2021-04-30,199,93.73331291524158,31.35845405542004,71.23339152970698,28,3,0,0
Bengaluru,2021-05-01,199,39.76417299649958,31.188664212987604,42.24432288662634,24,2,0,1
Bengaluru,2021-05-02,186,96.75756020414435,32.86855593813535,84.66917800435932,26,6,0,1
Bengaluru,2021-05-03,187,67.82053054094642,32.12675780787904,85.15413064267793,33,5,0,0
Bengaluru,2021-05-04,201,100.03075728868703,34.21349878679899,100.45884264128762,33,5,0,0
Bengaluru,2021-05-05,195,78.09861468675605,35.47743220547851,94.069059534659,36,4,0,0
Bengaluru,2021-05-06,193,58.45909295169482,34.27447047357238,75.16494900815253,27,8,0,0
Bengaluru,2021-05-07,179,105.37990093515224,30.45153612726543,62.428379217646075,29,4,0,0
Bengaluru,2021-05-08,194,110.3864494808107,26.447889983608572,77.25953704256507,28,6,0,1
Bengaluru,2021-05-09,203,109.18104709759172,23.52290639915232,44.00541410074706,30,7,0,1
Bengaluru,2021-05-10,189,70.48251796862152,34.95197057463512,61.49264556053991,31,5,0,0
Bengaluru,2021-05-11,172,95.73369127851464,35.169137934917806,66.87222998956899,35,3,0,0
Bengaluru,2021-05-12,193,71.26059219759954,26.799545203240296,93.01109568562974,24,4,0,0
Bengaluru,2021-05-13,165,62.770881590473,35.82649944475226,49.67088254316545,30,3,0,0
Bengaluru,2021-05-14,183,76.77482478229823,31.740333125300882,47.41863962002529,36,9,0,0
Bengaluru,2021-05-15,185,59.02080285845578,29.579119698182048,69.0170960328162,32,6,0,1
Bengaluru,2021-05-16,212,97.17838944796733,30.45110379875321,77.64952051626867,41,5,0,1
Bengaluru,2021-05-17,193,102.55955838293548,31.908160886959372,58.643112781536985,32,5,0,0
Bengaluru,2021-05-18,170,48.18243345278558,34.01536387042526,88.1358539997679,23,7,0,0
Bengaluru,2021-05-19,184,111.47259288684552,32.83473945576928,56.54797952285089,34,3,0,0
Bengaluru,2021-05-20,185,80.12380963298543,26.30976474256087,49.4892161821019,36,4,0,0
Bengaluru,2021-05-21,216,69.37375857952655,33.20962331355395,70.64709381805575,16,2,1,0
Bengaluru,2021-05-22,202,108.38447918566854,28.394220921838336,87.98992959560282,35,2,0,1
Bengaluru,2021-05-23,217,77.98430557794445,27.995926814468852,72.86358700393677,30,7,0,1
Bengaluru,2021-05-24,185,82.08170513845076,27.940727098191964,71.95282813507646,23,4,0,0
Bengaluru,2021-05-25,190,109.70350266702243,30.95966823969342,78.63108189330617,31,6,0,0
Bengaluru,2021-05-26,196,112.18025020916048,31.441194162349305,74.17460655245709,32,5,0,0
Bengaluru,2021-05-27,174,36.74643240512588,23.45829893932762,61.28857753133364,29,7,0,0
Bengaluru,2021-05-28,179,93.48940614388819,32.97549271466719,57.35108865755237,24,6,0,0
Bengaluru,2021-05-29,192,77.24574397275852,35.328653948772654,62.1092196541779,24,1,0,1
Bengaluru,2021-05-30,206,94.35532913672593,29.78720959310446,88.9115995198685,28,5,0,1
Bengaluru,2021-05-31,177,77.01671587226679,30.749616005752102,76.10377365269743,43,4,0,0
Bengaluru,2021-06-01,228,60.05574026164845,35.55783051381013,54.537205768540154,36,12,0,0
Bengaluru,2021-06-02,218,60.64960173086351,25.18995076348666,68.77601826472436,43,14,0,0
Bengaluru,2021-06-03,240,66.55225189154186,30.267931258352366,70.36933199143797,28,22,0,0
Bengaluru,2021-06-04,231,52.24268117802272,27.298175712861728,42.78531649361288,26,17,0,0
Bengaluru,2021-06-05,243,33.51554578261453,26.36043724420961,72.59345150813974,35,23,0,1
Bengaluru,2021-06-06,218,61.34523942495512,25.475498353444564,80.25597890333502,22,14,0,1
Bengaluru,2021-06-07,251,55.84614497555044,22.783581955815507,73.89309541284217,28,19,0,0
Bengaluru,2021-06-08,239,61.31525716268693,30.33308909000757,72.57128690280148,30,11,0,0
Bengaluru,2021-06-09,230,98.80448063908264,24.86947355172128,57.83677671185792,30,7,0,0
Bengaluru,2021-06-10,224,70.11190067301419,36.07132927145964,59.31585083344736,26,17,0,0
Bengaluru,2021-06-11,216,73.21750726266802,35.4239255521271,61.323592028152376,26,8,0,0
Bengaluru,2021-06-12,242,99.34188110273834,37.740633971439145,62.92864650466096,37,13,0,1
Bengaluru,2021-06-13,253,127.75356000226961,34.64172470035842,90.64066682764792,21,21,0,1
Bengaluru,2021-06-14,227,75.82901644336546,30.44881770365592,96.04085176136661,22,10,0,0
Bengaluru,2021-06-15,244,83.06451426297511,27.48776080344606,64.48089156626456,23,16,0,0
Bengaluru,2021-06-16,201,80.60452372412172,31.68914794571762,77.47446700371043,29,16,0,0
Bengaluru,2021-06-17,233,65.32847993582952,29.311314355832184,52.79628945651562,26,19,0,0
Bengaluru,2021-06-18,230,104.14096556233082,30.85978933387515,40.39329334792036,23,11,0,0
Bengaluru,2021-06-19,258,67.66962937379641,29.24292670141777,60.642876522412024,35,14,0,1
Bengaluru,2021-06-20,251,78.78612753056053,31.20502631788175,65.34897707219675,28,15,0,1
Bengaluru,2021-06-21,235,55.74409558325026,30.32581105792706,93.48225593653986,25,14,0,0
Bengaluru,2021-06-22,232,72.84421711443628,21.49097222969469,81.82882091842512,26,13,0,0
Bengaluru,2021-06-23,264,72.86362074696892,29.23045007116452,78.46797433893174,27,21,0,0
Bengaluru,2021-06-24,228,59.083389974550535,26.064536629835057,57.80150893989983,31,15,0,0
Bengaluru,2021-06-25,264,83.9606986570228,26.344297056802702,77.58172903332088,28,19,0,0
Bengaluru,2021-06-26,246,67.10687402296729,33.244421601902374,49.5560307933295,34,22,0,1
Bengaluru,2021-06-27,252,102.24612423653755,28.78000302774148,70.30495404844663,33,13,0,1
Bengaluru,2021-06-28,244,36.2543059589085,30.403105144102497,87.19936810450321,28,17,0,0
Bengaluru,2021-06-29,211,55.530120990338546,33.92876963510791,60.22022042324509,33,7,0,0
Bengaluru,2021-06-30,246,82.90436057943631,22.057069985904786,62.498578286226135,26,18,0,0
Bengaluru,2021-07-01,269,107.80438626284501,25.468062736794522,81.47289306771815,41,14,0,0
Bengaluru,2021-07-02,257,41.987526472552354,28.942937110471675,49.15518968341269,37,17,0,0
Bengaluru,2021-07-03,306,75.38794002413654,29.830184642760404,84.50719245766093,33,21,0,1
Bengaluru,2021-07-04,253,115.56013365661991,30.46089011871868,56.996326214877826,20,18,0,1
Bengaluru,2021-07-05,264,126.65081375171287,31.270831744250327,93.94212912323607,30,14,0,0
Bengaluru,2021-07-06,271,91.36948044656063,34.59237547903255,66.9519166498768,29,19,0,0
Bengaluru,2021-07-07,257,49.143547509834804,25.817313015506443,77.4008659772657,37,18,0,0
Bengaluru,2021-07-08,270,101.81259309116555,25.89867359813936,49.8044820575591,33,15,0,0
Bengaluru,2021-07-09,260,70.14793763927729,32.48500713709425,69.05090491540139,23,13,0,0
Bengaluru,2021-07-10,261,78.3640095877117,30.810352907954098,57.28890147154058,33,16,0,1
Bengaluru,2021-07-11,266,79.02156709497321,31.234055468312476,84.48162543349116,36,20,0,1
Bengaluru,2021-07-12,264,106.84771576081498,25.803709615508296,84.99187814765023,34,12,0,0
Bengaluru,2021-07-13,251,87.9656088011279,31.90606463679414,41.19198731943162,39,16,0,0
Bengaluru,2021-07-14,255,107.13648173474886,26.555838118942333,59.91330436260415,23,15,0,0
Bengaluru,2021-07-15,254,93.537764992503,30.187068588888103,91.40847370934722,35,12,0,0
Bengaluru,2021-07-16,241,55.28158143661308,31.71819574311572,105.54262799738686,28,12,0,0
Bengaluru,2021-07-17,261,114.72974997953544,24.08864494464669,59.821375955847714,27,14,0,1
Bengaluru,2021-07-18,271,57.83415131568656,29.026287365466647,73.58668802226828,36,22,0,1
Bengaluru,2021-07-19,242,66.89802852161142,29.356442681252663,59.964351398005746,27,12,0,0
Bengaluru,2021-07-20,245,98.88237404179918,30.556063583531593,73.47991185041732,35,10,0,0
Bengaluru,2021-07-21,267,88.45423555003667,29.629329397610988,62.31860278366423,34,7,0,0
Bengaluru,2021-07-22,246,111.16657280419403,28.71570232851275,80.17576192488912,21,14,0,0
Bengaluru,2021-07-23,266,95.06929252550461,29.92097660526885,100.31631738089392,35,17,0,0
Bengaluru,2021-07-24,245,71.17952770907495,32.631574432139345,89.9832194330072,27,14,0,1
Bengaluru,2021-07-25,235,49.975931864271274,29.538699322483055,79.64792605232842,26,18,0,1
Bengaluru,2021-07-26,263,88.14110989470781,30.22313158699084,73.97889180710312,26,12,0,0
Bengaluru,2021-07-27,259,76.74277743067857,31.603852055309016,48.76632630833113,23,19,0,0
Bengaluru,2021-07-28,233,81.13876201330474,27.349620215811363,61.63088477006765,28,9,0,0
Bengaluru,2021-07-29,252,92.92419145926416,28.729282262010543,69.9456831377491,17,17,0,0
Bengaluru,2021-07-30,270,44.01515384090313,22.21668475358939,45.095139037192695,31,21,0,0
